tweet_link,tweet,slug,tag,phrase,start,end
https://twitter.com/realDonaldTrump/status/756691116464959488,Is it the same Kaine that took hundreds of thousands of dollars in gifts while Governor of Virginia and didn't get indicted while Bob M did?,tim-kaine,accusation,took hundreds of thousands of dollars in gifts,26.0,72.0
https://twitter.com/realDonaldTrump/status/756691116464959488,Is it the same Kaine that took hundreds of thousands of dollars in gifts while Governor of Virginia and didn't get indicted while Bob M did?,tim-kaine,entity,Kaine,15.0,20.0
https://twitter.com/realDonaldTrump/status/756799923648102400,"Tim Kaine is, and always has been, owned by the banks. Bernie supporters are outraged, was their last choice. Bernie fought for nothing!",tim-kaine,accusation,owned by the banks,35.0,53.0
https://twitter.com/realDonaldTrump/status/756799923648102400,"Tim Kaine is, and always has been, owned by the banks. Bernie supporters are outraged, was their last choice. Bernie fought for nothing!",tim-kaine,entity,Tim Kaine,0.0,9.0
https://twitter.com/realDonaldTrump/status/756801575193042944,"Pocahontas wanted V.P. slot so badly but wasn't chosen because she has done nothing in the Senate. Also, Crooked Hillary hates her!",elizabeth-warren,accusation,wanted V.P. slot so badly but wasn't chosen because she has done nothing in the Senate,11.0,97.0
https://twitter.com/realDonaldTrump/status/756801575193042944,"Pocahontas wanted V.P. slot so badly but wasn't chosen because she has done nothing in the Senate. Also, Crooked Hillary hates her!",elizabeth-warren,insult,Pocahontas,,
https://twitter.com/realDonaldTrump/status/756801575193042944,"Pocahontas wanted V.P. slot so badly but wasn't chosen because she has done nothing in the Senate. Also, Crooked Hillary hates her!",hillary-clinton,accusation,Crooked,105.0,112.0
https://twitter.com/realDonaldTrump/status/756801575193042944,"Pocahontas wanted V.P. slot so badly but wasn't chosen because she has done nothing in the Senate. Also, Crooked Hillary hates her!",hillary-clinton,entity,Hillary,113.0,120.0
https://twitter.com/realDonaldTrump/status/756804886038192128,"Leaked e-mails of DNC show plans to destroy Bernie Sanders. Mock his heritage and much more. On-line from Wikileakes, really vicious. RIGGED",delegate-system,accusation,RIGGED,134.0,140.0
https://twitter.com/realDonaldTrump/status/756864330054893568,Crooked Hillary Clinton has destroyed jobs and manufacturing in Pennsylvania. Against steelworkers and miners. Husband signed NAFTA.,hillary-clinton,accusation,Crooked,,
https://twitter.com/realDonaldTrump/status/756864330054893568,Crooked Hillary Clinton has destroyed jobs and manufacturing in Pennsylvania. Against steelworkers and miners. Husband signed NAFTA.,hillary-clinton,accusation,destroyed jobs and manufacturing,28.0,60.0
https://twitter.com/realDonaldTrump/status/756864330054893568,Crooked Hillary Clinton has destroyed jobs and manufacturing in Pennsylvania. Against steelworkers and miners. Husband signed NAFTA.,hillary-clinton,entity,Hillary Clinton,8.0,23.0
https://twitter.com/realDonaldTrump/status/756864330054893568,Crooked Hillary Clinton has destroyed jobs and manufacturing in Pennsylvania. Against steelworkers and miners. Husband signed NAFTA.,hillary-clinton,insult,Against steelworkers and miners,78.0,109.0
https://twitter.com/realDonaldTrump/status/756875689924694016,Tim Kaine has been praising the Trans Pacific Partnership and has been pushing hard to get it approved. Job killer!,tpp-deal,insult,Job killer!,104.0,115.0
https://twitter.com/realDonaldTrump/status/756883131685273605,I will bring jobs back and get wages up. People haven't had a real wage increase in almost twenty years. Clinton killed jobs!,hillary-clinton,accusation,killed jobs!,113.0,125.0
https://twitter.com/realDonaldTrump/status/756883131685273605,I will bring jobs back and get wages up. People haven't had a real wage increase in almost twenty years. Clinton killed jobs!,hillary-clinton,entity,Clinton,105.0,112.0
https://twitter.com/realDonaldTrump/status/756952917152784384,Just saw Crooked Hillary and Tim Kaine together. ISIS and our other enemies are drooling. They don't look presidential to me!,hillary-clinton,accusation,Crooked,9.0,16.0
https://twitter.com/realDonaldTrump/status/756952917152784384,Just saw Crooked Hillary and Tim Kaine together. ISIS and our other enemies are drooling. They don't look presidential to me!,hillary-clinton,entity,Hillary,17.0,24.0
https://twitter.com/realDonaldTrump/status/757172536882913280,The Crooked Hillary V.P. choice is VERY disrespectful to Bernie Sanders and all of his supporters. Just another case of BAD JUDGEMENT by H!,hillary-clinton,accusation,Crooked,4.0,11.0
https://twitter.com/realDonaldTrump/status/757172536882913280,The Crooked Hillary V.P. choice is VERY disrespectful to Bernie Sanders and all of his supporters. Just another case of BAD JUDGEMENT by H!,hillary-clinton,entity,Hillary,12.0,19.0
https://twitter.com/realDonaldTrump/status/757172536882913280,The Crooked Hillary V.P. choice is VERY disrespectful to Bernie Sanders and all of his supporters. Just another case of BAD JUDGEMENT by H!,hillary-clinton,insult,BAD JUDGEMENT,120.0,133.0
https://twitter.com/realDonaldTrump/status/757174767547977728,"Bernie Sanders started off strong, but with the selection of Kaine for V.P., is ending really weak. So much for a movement! TOTAL DISRESPECT",bernie-sanders,entity,Bernie Sanders,0.0,14.0
https://twitter.com/realDonaldTrump/status/757174767547977728,"Bernie Sanders started off strong, but with the selection of Kaine for V.P., is ending really weak. So much for a movement! TOTAL DISRESPECT",bernie-sanders,insult,ending really weak,80.0,98.0
https://twitter.com/realDonaldTrump/status/757206444148158464,"Sorry folks, but Bernie Sanders is exhausted, just can't go on any longer. He is trying to dismiss the new e-mails and DNC disrespect. SAD!",bernie-sanders,accusation,exhausted,35.0,44.0
https://twitter.com/realDonaldTrump/status/757206444148158464,"Sorry folks, but Bernie Sanders is exhausted, just can't go on any longer. He is trying to dismiss the new e-mails and DNC disrespect. SAD!",bernie-sanders,entity,Bernie Sanders,17.0,31.0
https://twitter.com/realDonaldTrump/status/757206444148158464,"Sorry folks, but Bernie Sanders is exhausted, just can't go on any longer. He is trying to dismiss the new e-mails and DNC disrespect. SAD!",bernie-sanders,insult,just can't go on any longer,46.0,73.0
https://twitter.com/realDonaldTrump/status/757206444148158464,"Sorry folks, but Bernie Sanders is exhausted, just can't go on any longer. He is trying to dismiss the new e-mails and DNC disrespect. SAD!",bernie-sanders,insult,SAD!,135.0,139.0
https://twitter.com/realDonaldTrump/status/757311921095925760,"I always said that Debbie Wasserman Schultz was overrated. The Dems Convention is cracking up and Bernie is exhausted, no energy left!",bernie-sanders,accusation,exhausted,108.0,117.0
https://twitter.com/realDonaldTrump/status/757311921095925760,"I always said that Debbie Wasserman Schultz was overrated. The Dems Convention is cracking up and Bernie is exhausted, no energy left!",bernie-sanders,entity,Bernie,98.0,104.0
https://twitter.com/realDonaldTrump/status/757311921095925760,"I always said that Debbie Wasserman Schultz was overrated. The Dems Convention is cracking up and Bernie is exhausted, no energy left!",bernie-sanders,insult,no energy left!,119.0,134.0
https://twitter.com/realDonaldTrump/status/757311921095925760,"I always said that Debbie Wasserman Schultz was overrated. The Dems Convention is cracking up and Bernie is exhausted, no energy left!",debbie-wasserman-schultz,accusation,overrated,48.0,57.0
https://twitter.com/realDonaldTrump/status/757311921095925760,"I always said that Debbie Wasserman Schultz was overrated. The Dems Convention is cracking up and Bernie is exhausted, no energy left!",debbie-wasserman-schultz,entity,Debbie,19.0,25.0
https://twitter.com/realDonaldTrump/status/757315800466272256,"The @CNN panels are so one sided, almost all against Trump. @FoxNews is so much better and the ratings are much higher. Don't watch CNN!",cnn,accusation,panels are so one sided,9.0,32.0
https://twitter.com/realDonaldTrump/status/757315800466272256,"The @CNN panels are so one sided, almost all against Trump. @FoxNews is so much better and the ratings are much higher. Don't watch CNN!",cnn,entity,CNN,5.0,8.0
https://twitter.com/realDonaldTrump/status/757315800466272256,"The @CNN panels are so one sided, almost all against Trump. @FoxNews is so much better and the ratings are much higher. Don't watch CNN!",cnn,insult,Don't watch CNN!,120.0,136.0
https://twitter.com/realDonaldTrump/status/757315800466272256,"The @CNN panels are so one sided, almost all against Trump. @FoxNews is so much better and the ratings are much higher. Don't watch CNN!",fox-news,compliment,so much better,-1.0,4.0
https://twitter.com/realDonaldTrump/status/757315800466272256,"The @CNN panels are so one sided, almost all against Trump. @FoxNews is so much better and the ratings are much higher. Don't watch CNN!",fox-news,compliment,so much better,72.0,86.0
https://twitter.com/realDonaldTrump/status/757315800466272256,"The @CNN panels are so one sided, almost all against Trump. @FoxNews is so much better and the ratings are much higher. Don't watch CNN!",fox-news,compliment,the ratings are much higher,-1.0,111.0
https://twitter.com/realDonaldTrump/status/757315800466272256,"The @CNN panels are so one sided, almost all against Trump. @FoxNews is so much better and the ratings are much higher. Don't watch CNN!",fox-news,compliment,the ratings are much higher,91.0,118.0
https://twitter.com/realDonaldTrump/status/757335224397225984,"Crooked Hillary Clinton was not at all loyal to the person in her rigged system that pushed her over the top, DWS. Too bad Bernie flamed out",bernie-sanders,accusation,flamed out,130.0,140.0
https://twitter.com/realDonaldTrump/status/757335224397225984,"Crooked Hillary Clinton was not at all loyal to the person in her rigged system that pushed her over the top, DWS. Too bad Bernie flamed out",bernie-sanders,entity,Bernie,123.0,129.0
https://twitter.com/realDonaldTrump/status/757335224397225984,"Crooked Hillary Clinton was not at all loyal to the person in her rigged system that pushed her over the top, DWS. Too bad Bernie flamed out",hillary-clinton,accusation,Crooked,,
https://twitter.com/realDonaldTrump/status/757335224397225984,"Crooked Hillary Clinton was not at all loyal to the person in her rigged system that pushed her over the top, DWS. Too bad Bernie flamed out",hillary-clinton,entity,Hillary Clinton,8.0,23.0
https://twitter.com/realDonaldTrump/status/757335224397225984,"Crooked Hillary Clinton was not at all loyal to the person in her rigged system that pushed her over the top, DWS. Too bad Bernie flamed out",hillary-clinton,insult,not at all loyal,28.0,44.0
https://twitter.com/realDonaldTrump/status/757336511436075008,"Even though Bernie Sanders has lost his energy and his strength, I don't believe that his supporters will let Crooked Hillary off the hook!",bernie-sanders,entity,Bernie Sanders,12.0,26.0
https://twitter.com/realDonaldTrump/status/757336511436075008,"Even though Bernie Sanders has lost his energy and his strength, I don't believe that his supporters will let Crooked Hillary off the hook!",bernie-sanders,insult,has lost his energy and his strength,27.0,63.0
https://twitter.com/realDonaldTrump/status/757336511436075008,"Even though Bernie Sanders has lost his energy and his strength, I don't believe that his supporters will let Crooked Hillary off the hook!",hillary-clinton,accusation,Crooked,110.0,117.0
https://twitter.com/realDonaldTrump/status/757336511436075008,"Even though Bernie Sanders has lost his energy and his strength, I don't believe that his supporters will let Crooked Hillary off the hook!",hillary-clinton,entity,Hillary,118.0,125.0
https://twitter.com/realDonaldTrump/status/757338816487235584,The Democrats are in a total meltdown but the biased media will say how great they are doing! E-mails say the rigged system is alive &amp; well!,democrats,entity,Democrats,4.0,13.0
https://twitter.com/realDonaldTrump/status/757338816487235584,The Democrats are in a total meltdown but the biased media will say how great they are doing! E-mails say the rigged system is alive &amp; well!,democrats,insult,in a total meltdown,18.0,37.0
https://twitter.com/realDonaldTrump/status/757338816487235584,The Democrats are in a total meltdown but the biased media will say how great they are doing! E-mails say the rigged system is alive &amp; well!,the-media,accusation,biased,46.0,52.0
https://twitter.com/realDonaldTrump/status/757338816487235584,The Democrats are in a total meltdown but the biased media will say how great they are doing! E-mails say the rigged system is alive &amp; well!,the-media,entity,The,0.0,3.0
https://twitter.com/realDonaldTrump/status/757338816487235584,The Democrats are in a total meltdown but the biased media will say how great they are doing! E-mails say the rigged system is alive &amp; well!,the-system,accusation,rigged,110.0,116.0
https://twitter.com/realDonaldTrump/status/757338816487235584,The Democrats are in a total meltdown but the biased media will say how great they are doing! E-mails say the rigged system is alive &amp; well!,the-system,entity,The,0.0,3.0
https://twitter.com/realDonaldTrump/status/757343025983057922,"The highly neurotic Debbie Wasserman Schultz is angry that, after stealing and cheating her way to a Crooked Hillary victory, she's out!",debbie-wasserman-schultz,entity,Debbie,20.0,26.0
https://twitter.com/realDonaldTrump/status/757343025983057922,"The highly neurotic Debbie Wasserman Schultz is angry that, after stealing and cheating her way to a Crooked Hillary victory, she's out!",debbie-wasserman-schultz,insult,highly neurotic,4.0,19.0
https://twitter.com/realDonaldTrump/status/757343025983057922,"The highly neurotic Debbie Wasserman Schultz is angry that, after stealing and cheating her way to a Crooked Hillary victory, she's out!",hillary-clinton,accusation,Crooked,101.0,108.0
https://twitter.com/realDonaldTrump/status/757343025983057922,"The highly neurotic Debbie Wasserman Schultz is angry that, after stealing and cheating her way to a Crooked Hillary victory, she's out!",hillary-clinton,entity,Hillary,109.0,116.0
https://twitter.com/realDonaldTrump/status/757364534873128960,Watched Crooked Hillary Clinton and Tim Kaine on 60 Minutes. No way they are going to fix America's problems. ISIS &amp; all others laughing!,hillary-clinton,accusation,Crooked,8.0,15.0
https://twitter.com/realDonaldTrump/status/757364534873128960,Watched Crooked Hillary Clinton and Tim Kaine on 60 Minutes. No way they are going to fix America's problems. ISIS &amp; all others laughing!,hillary-clinton,entity,Hillary Clinton,16.0,31.0
https://twitter.com/realDonaldTrump/status/757538729170964481,"The new joke in town is that Russia leaked the disastrous DNC e-mails, which should never have been written (stupid), because Putin likes me",dnc-emails,accusation,should never have been written,77.0,107.0
https://twitter.com/realDonaldTrump/status/757538729170964481,"The new joke in town is that Russia leaked the disastrous DNC e-mails, which should never have been written (stupid), because Putin likes me",dnc-emails,entity,DNC,58.0,61.0
https://twitter.com/realDonaldTrump/status/757538729170964481,"The new joke in town is that Russia leaked the disastrous DNC e-mails, which should never have been written (stupid), because Putin likes me",dnc-emails,insult,stupid,109.0,115.0
https://twitter.com/realDonaldTrump/status/757545252026712064,"How much BAD JUDGEMENT was on display by the people in DNC in writing those really dumb e-mails, using even religion, against Bernie!",dnc-emails,entity,DNC,55.0,58.0
https://twitter.com/realDonaldTrump/status/757545252026712064,"How much BAD JUDGEMENT was on display by the people in DNC in writing those really dumb e-mails, using even religion, against Bernie!",dnc-emails,insult,BAD JUDGEMENT,9.0,22.0
https://twitter.com/realDonaldTrump/status/757545252026712064,"How much BAD JUDGEMENT was on display by the people in DNC in writing those really dumb e-mails, using even religion, against Bernie!",dnc-emails,insult,really dumb,76.0,87.0
https://twitter.com/realDonaldTrump/status/757546442240167936,Hillary was involved in the e-mail scandal because she is the only one with judgement so bad that such a thing could have happened!,hillary-clinton,entity,Hillary,0.0,7.0
https://twitter.com/realDonaldTrump/status/757546442240167936,Hillary was involved in the e-mail scandal because she is the only one with judgement so bad that such a thing could have happened!,hillary-clinton,insult,judgement so bad,76.0,92.0
https://twitter.com/realDonaldTrump/status/757565892146454532,"Crooked Hillary Clinton knew everything that her ""servant"" was doing at the DNC - they just got caught, that's all! They laughed at Bernie.",hillary-clinton,accusation,Crooked,,
https://twitter.com/realDonaldTrump/status/757565892146454532,"Crooked Hillary Clinton knew everything that her ""servant"" was doing at the DNC - they just got caught, that's all! They laughed at Bernie.",hillary-clinton,entity,Hillary Clinton,8.0,23.0
https://twitter.com/realDonaldTrump/status/757571837463240704,"Here we go again with another Clinton scandal, and e-mails yet (can you believe). Crooked Hillary knew the fix was in, B never had a chance!",hillary-clinton,accusation,Crooked,82.0,89.0
https://twitter.com/realDonaldTrump/status/757571837463240704,"Here we go again with another Clinton scandal, and e-mails yet (can you believe). Crooked Hillary knew the fix was in, B never had a chance!",hillary-clinton,entity,Hillary,90.0,97.0
https://twitter.com/realDonaldTrump/status/757573051215147008,"Wow, the Republican Convention went so smoothly compared to the Dems total mess. But fear not, the dishonest media will find a good spinnnn!",democratic-national-convention,entity,Convention,20.0,30.0
https://twitter.com/realDonaldTrump/status/757573051215147008,"Wow, the Republican Convention went so smoothly compared to the Dems total mess. But fear not, the dishonest media will find a good spinnnn!",democratic-national-convention,insult,total mess,69.0,79.0
https://twitter.com/realDonaldTrump/status/757573051215147008,"Wow, the Republican Convention went so smoothly compared to the Dems total mess. But fear not, the dishonest media will find a good spinnnn!",rnc-convention,compliment,went so smoothly,12.0,31.0
https://twitter.com/realDonaldTrump/status/757573051215147008,"Wow, the Republican Convention went so smoothly compared to the Dems total mess. But fear not, the dishonest media will find a good spinnnn!",rnc-convention,compliment,went so smoothly,31.0,47.0
https://twitter.com/realDonaldTrump/status/757573051215147008,"Wow, the Republican Convention went so smoothly compared to the Dems total mess. But fear not, the dishonest media will find a good spinnnn!",the-media,entity,the,5.0,8.0
https://twitter.com/realDonaldTrump/status/757573051215147008,"Wow, the Republican Convention went so smoothly compared to the Dems total mess. But fear not, the dishonest media will find a good spinnnn!",the-media,insult,dishonest,99.0,108.0
https://twitter.com/realDonaldTrump/status/757573051215147008,"Wow, the Republican Convention went so smoothly compared to the Dems total mess. But fear not, the dishonest media will find a good spinnnn!",the-media,insult,will find a good spinnnn!,115.0,140.0
https://twitter.com/realDonaldTrump/status/757576490213146624,The State of Florida is so embarrassed by the antics of Crooked Hillary Clinton and Debbie Wasserman Schultz that they will vote for CHANGE!,hillary-clinton,accusation,Crooked,56.0,63.0
https://twitter.com/realDonaldTrump/status/757576490213146624,The State of Florida is so embarrassed by the antics of Crooked Hillary Clinton and Debbie Wasserman Schultz that they will vote for CHANGE!,hillary-clinton,entity,Hillary Clinton,64.0,79.0
https://twitter.com/realDonaldTrump/status/757577508346888192,"Great POLL numbers are coming out all over. People don't want another four years of Obama, and Crooked Hillary would be even worse. #MAGA",hillary-clinton,accusation,Crooked,95.0,102.0
https://twitter.com/realDonaldTrump/status/757577508346888192,"Great POLL numbers are coming out all over. People don't want another four years of Obama, and Crooked Hillary would be even worse. #MAGA",hillary-clinton,entity,Hillary,103.0,110.0
https://twitter.com/realDonaldTrump/status/757577508346888192,"Great POLL numbers are coming out all over. People don't want another four years of Obama, and Crooked Hillary would be even worse. #MAGA",poll,compliment,Great,93.0,134.0
https://twitter.com/realDonaldTrump/status/757577508346888192,"Great POLL numbers are coming out all over. People don't want another four years of Obama, and Crooked Hillary would be even worse. #MAGA",poll,compliment,Great,,
https://twitter.com/realDonaldTrump/status/757690132111777792,"Clinton betrayed Bernie voters. Kaine supports TPP, is in pocket of Wall Street, and backed Iraq War.",hillary-clinton,accusation,betrayed Bernie voters,8.0,30.0
https://twitter.com/realDonaldTrump/status/757690132111777792,"Clinton betrayed Bernie voters. Kaine supports TPP, is in pocket of Wall Street, and backed Iraq War.",hillary-clinton,entity,Clinton,0.0,7.0
https://twitter.com/realDonaldTrump/status/757690132111777792,"Clinton betrayed Bernie voters. Kaine supports TPP, is in pocket of Wall Street, and backed Iraq War.",tim-kaine,entity,Kaine,32.0,37.0
https://twitter.com/realDonaldTrump/status/757690132111777792,"Clinton betrayed Bernie voters. Kaine supports TPP, is in pocket of Wall Street, and backed Iraq War.",tim-kaine,insult,in pocket of Wall Street,55.0,79.0
https://twitter.com/realDonaldTrump/status/757690343181737984,"While Bernie has totally given up on his fight for the people, we welcome all voters who want a better future for our workers.",bernie-sanders,accusation,has totally given up on his fight for the people,13.0,61.0
https://twitter.com/realDonaldTrump/status/757690343181737984,"While Bernie has totally given up on his fight for the people, we welcome all voters who want a better future for our workers.",bernie-sanders,entity,Bernie,6.0,12.0
https://twitter.com/realDonaldTrump/status/757693383481626624,"Hard to believe that Bernie Sanders has done such a complete fold. He got NOTHING for all of the time, energy and money. The V.P. a joke!",bernie-sanders,accusation,has done such a complete fold,36.0,65.0
https://twitter.com/realDonaldTrump/status/757693383481626624,"Hard to believe that Bernie Sanders has done such a complete fold. He got NOTHING for all of the time, energy and money. The V.P. a joke!",bernie-sanders,entity,Bernie Sanders,21.0,35.0
https://twitter.com/realDonaldTrump/status/757693383481626624,"Hard to believe that Bernie Sanders has done such a complete fold. He got NOTHING for all of the time, energy and money. The V.P. a joke!",tim-kaine,entity,tim,97.0,100.0
https://twitter.com/realDonaldTrump/status/757693383481626624,"Hard to believe that Bernie Sanders has done such a complete fold. He got NOTHING for all of the time, energy and money. The V.P. a joke!",tim-kaine,insult,a joke!,130.0,137.0
https://twitter.com/realDonaldTrump/status/757696233427312640,I was at @FoxNews and met Juan Williams in passing. He asked if he could have pictures taken with me. I said fine. He then trashes on air!,juan-williams,accusation,He asked if he could have pictures taken with me. I said fine. He then trashes on air!,52.0,138.0
https://twitter.com/realDonaldTrump/status/757696233427312640,I was at @FoxNews and met Juan Williams in passing. He asked if he could have pictures taken with me. I said fine. He then trashes on air!,juan-williams,entity,Juan Williams,26.0,39.0
https://twitter.com/realDonaldTrump/status/757760973419712512,"If Cory Booker is the future of the Democratic Party, they have no future! I know more about Cory than he knows about himself.",cory-booker,accusation,"If Cory Booker is the future of the Democratic Party, they have no future!",,
https://twitter.com/realDonaldTrump/status/757760973419712512,"If Cory Booker is the future of the Democratic Party, they have no future! I know more about Cory than he knows about himself.",cory-booker,entity,Cory Booker,3.0,14.0
https://twitter.com/realDonaldTrump/status/757760973419712512,"If Cory Booker is the future of the Democratic Party, they have no future! I know more about Cory than he knows about himself.",cory-booker,insult,I know more about Cory than he knows about himself.,75.0,126.0
https://twitter.com/realDonaldTrump/status/757773671545044992,Sad to watch Bernie Sanders abandon his revolution. We welcome all voters who want to fix our rigged system and bring back our jobs.,delegate-system,accusation,rigged,94.0,100.0
https://twitter.com/realDonaldTrump/status/757773671545044992,Sad to watch Bernie Sanders abandon his revolution. We welcome all voters who want to fix our rigged system and bring back our jobs.,delegate-system,entity,system,101.0,107.0
https://twitter.com/realDonaldTrump/status/757775689525309440,"Elizabeth Warren, often referred to as Pocahontas, just misrepresented me and spoke glowingly about Crooked Hillary, who she always hated!",elizabeth-warren,entity,Elizabeth Warren,0.0,16.0
https://twitter.com/realDonaldTrump/status/757775689525309440,"Elizabeth Warren, often referred to as Pocahontas, just misrepresented me and spoke glowingly about Crooked Hillary, who she always hated!",elizabeth-warren,insult,Pocahontas,39.0,49.0
https://twitter.com/realDonaldTrump/status/757775689525309440,"Elizabeth Warren, often referred to as Pocahontas, just misrepresented me and spoke glowingly about Crooked Hillary, who she always hated!",hillary-clinton,accusation,Crooked,100.0,107.0
https://twitter.com/realDonaldTrump/status/757775689525309440,"Elizabeth Warren, often referred to as Pocahontas, just misrepresented me and spoke glowingly about Crooked Hillary, who she always hated!",hillary-clinton,entity,Hillary,108.0,115.0
https://twitter.com/realDonaldTrump/status/757777369272815617,"Bernie Sanders totally sold out to Crooked Hillary Clinton. All of that work, energy and money, and nothing to show for it! Waste of time.",bernie-sanders,accusation,totally sold out,15.0,31.0
https://twitter.com/realDonaldTrump/status/757777369272815617,"Bernie Sanders totally sold out to Crooked Hillary Clinton. All of that work, energy and money, and nothing to show for it! Waste of time.",bernie-sanders,entity,Bernie Sanders,0.0,14.0
https://twitter.com/realDonaldTrump/status/757777369272815617,"Bernie Sanders totally sold out to Crooked Hillary Clinton. All of that work, energy and money, and nothing to show for it! Waste of time.",bernie-sanders,insult,Waste of time,124.0,137.0
https://twitter.com/realDonaldTrump/status/757777369272815617,"Bernie Sanders totally sold out to Crooked Hillary Clinton. All of that work, energy and money, and nothing to show for it! Waste of time.",hillary-clinton,accusation,Crooked,35.0,42.0
https://twitter.com/realDonaldTrump/status/757777369272815617,"Bernie Sanders totally sold out to Crooked Hillary Clinton. All of that work, energy and money, and nothing to show for it! Waste of time.",hillary-clinton,entity,Hillary Clinton,43.0,58.0
https://twitter.com/realDonaldTrump/status/757919034755076096,Pocahontas bombed last night! Sad to watch.,elizabeth-warren,accusation,bombed last night!,11.0,29.0
https://twitter.com/realDonaldTrump/status/757919034755076096,Pocahontas bombed last night! Sad to watch.,elizabeth-warren,insult,Pocahontas,,
https://twitter.com/realDonaldTrump/status/757919034755076096,Pocahontas bombed last night! Sad to watch.,elizabeth-warren,insult,Sad to watch,30.0,42.0
https://twitter.com/realDonaldTrump/status/757919034755076096,Pocahontas bombed last night! Sad to watch.,elizabeth-warren,insult,Sad to watch,54.0,63.0
https://twitter.com/realDonaldTrump/status/758020997383684096,The invention of email has proven to be a very bad thing for Crooked Hillary in that it has proven her to be both incompetent and a liar!,hillary-clinton,accusation,Crooked,61.0,68.0
https://twitter.com/realDonaldTrump/status/758020997383684096,The invention of email has proven to be a very bad thing for Crooked Hillary in that it has proven her to be both incompetent and a liar!,hillary-clinton,entity,Hillary,69.0,76.0
https://twitter.com/realDonaldTrump/status/758020997383684096,The invention of email has proven to be a very bad thing for Crooked Hillary in that it has proven her to be both incompetent and a liar!,hillary-clinton,insult,incompetent,114.0,125.0
https://twitter.com/realDonaldTrump/status/758020997383684096,The invention of email has proven to be a very bad thing for Crooked Hillary in that it has proven her to be both incompetent and a liar!,hillary-clinton,insult,a liar!,130.0,137.0
https://twitter.com/realDonaldTrump/status/758021060503756804,"Bernie's exhausted, he just wants to shut down and go home to bed!",bernie-sanders,accusation,he just wants to shut down and go home to bed!,20.0,66.0
https://twitter.com/realDonaldTrump/status/758021060503756804,"Bernie's exhausted, he just wants to shut down and go home to bed!",bernie-sanders,entity,Bernie,0.0,6.0
https://twitter.com/realDonaldTrump/status/758071264128806912,"In order to try and deflect the horror and stupidity of the Wikileakes disaster, the Dems said maybe it is Russia dealing with Trump. Crazy!",democrats,insult,Crazy!,134.0,140.0
https://twitter.com/realDonaldTrump/status/758117640200187905,"You have no idea what my strategy on ISIS is, and neither does ISIS (a good thing). Please get your facts straight - thanks. @megynkelly",megyn-kelly,accusation,You have no idea what my strategy on ISIS is,,
https://twitter.com/realDonaldTrump/status/758117640200187905,"You have no idea what my strategy on ISIS is, and neither does ISIS (a good thing). Please get your facts straight - thanks. @megynkelly",megyn-kelly,entity,megyn,126.0,131.0
https://twitter.com/realDonaldTrump/status/758117640200187905,"You have no idea what my strategy on ISIS is, and neither does ISIS (a good thing). Please get your facts straight - thanks. @megynkelly",megyn-kelly,insult,get your facts straight,91.0,114.0
https://twitter.com/realDonaldTrump/status/758120321845235712,"No matter what Bill Clinton says and no matter how well he says it, the phony media will exclaim it to be incredible. Highly overrated!",bill-clinton,accusation,Highly overrated!,118.0,135.0
https://twitter.com/realDonaldTrump/status/758120321845235712,"No matter what Bill Clinton says and no matter how well he says it, the phony media will exclaim it to be incredible. Highly overrated!",bill-clinton,entity,Bill Clinton,15.0,27.0
https://twitter.com/realDonaldTrump/status/758120321845235712,"No matter what Bill Clinton says and no matter how well he says it, the phony media will exclaim it to be incredible. Highly overrated!",the-media,entity,the,68.0,71.0
https://twitter.com/realDonaldTrump/status/758120321845235712,"No matter what Bill Clinton says and no matter how well he says it, the phony media will exclaim it to be incredible. Highly overrated!",the-media,insult,phony,72.0,77.0
https://twitter.com/realDonaldTrump/status/758121939365982208,"I hate to say it, but the Republican Convention was far more interesting (with a much more beautiful set) than the Democratic Convention!",democratic-national-convention,accusation,the Republican Convention was far more interesting (with a much more beautiful set),22.0,105.0
https://twitter.com/realDonaldTrump/status/758121939365982208,"I hate to say it, but the Republican Convention was far more interesting (with a much more beautiful set) than the Democratic Convention!",democratic-national-convention,entity,Democratic,115.0,125.0
https://twitter.com/realDonaldTrump/status/758121939365982208,"I hate to say it, but the Republican Convention was far more interesting (with a much more beautiful set) than the Democratic Convention!",rnc-convention,compliment,far more interesting (with a much more beautiful set) than the Democratic Convention!,30.0,53.0
https://twitter.com/realDonaldTrump/status/758121939365982208,"I hate to say it, but the Republican Convention was far more interesting (with a much more beautiful set) than the Democratic Convention!",rnc-convention,compliment,far more interesting (with a much more beautiful set) than the Democratic Convention!,52.0,137.0
https://twitter.com/realDonaldTrump/status/758122684798607360,Many of Bernie's supporters have left the arena. Did Bernie go home and go to sleep?,bernie-sanders,accusation,Did Bernie go home and go to sleep?,49.0,84.0
https://twitter.com/realDonaldTrump/status/758122684798607360,Many of Bernie's supporters have left the arena. Did Bernie go home and go to sleep?,bernie-sanders,entity,Bernie,8.0,14.0
https://twitter.com/realDonaldTrump/status/758135085820416000,"Just like I have warned from the beginning, Crooked Hillary Clinton will betray you on the TPP. 
https://t.co/eoNTWK6I8y",hillary-clinton,accusation,Crooked,44.0,51.0
https://twitter.com/realDonaldTrump/status/758135085820416000,"Just like I have warned from the beginning, Crooked Hillary Clinton will betray you on the TPP. 
https://t.co/eoNTWK6I8y",hillary-clinton,entity,Hillary Clinton,52.0,67.0
